time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-24T09:58:06.340Z,35.6928333,-117.4951667,10.06,1.14,ml,22,76,0.06444,0.18,ci,ci38635343,2019-07-24T10:01:43.830Z,"12km SW of Searles Valley, CA",earthquake,0.29,0.65,0.184,15,automatic,ci,ci
2019-07-24T09:54:44.070Z,35.9018326,-117.6986694,5.64,1.18,ml,8,96,0.08566,0.05,ci,ci38635327,2019-07-24T09:58:30.815Z,"19km ESE of Little Lake, CA",earthquake,0.45,2.53,0.521,8,automatic,ci,ci
2019-07-24T09:52:16.090Z,36.1088333,-117.8775,3.38,1.69,ml,25,97,0.0203,0.18,ci,ci38635319,2019-07-24T09:55:54.804Z,"10km NE of Coso Junction, CA",earthquake,0.34,0.49,0.249,26,automatic,ci,ci
2019-07-24T09:49:50.227Z,61.4207,-149.9873,24.2,3.2,ml,,,,0.65,ak,ak0199f6tnoc,2019-07-24T13:48:10.512Z,"11km S of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-24T09:47:35.840Z,35.6334991,-117.5938339,8.63,1.22,ml,9,102,0.1171,0.05,ci,ci38635311,2019-07-24T09:51:20.784Z,"8km E of Ridgecrest, CA",earthquake,0.56,2.51,0.51,6,automatic,ci,ci
2019-07-24T09:45:38.060Z,35.8531685,-117.4896698,1.63,1.19,ml,20,80,0.09526,0.15,ci,ci38635303,2019-07-24T09:49:15.773Z,"12km NW of Searles Valley, CA",earthquake,0.29,0.46,0.188,5,automatic,ci,ci
2019-07-24T09:43:50.060Z,36.1091667,-117.8763333,3.82,1.47,ml,20,89,0.01931,0.14,ci,ci38635295,2019-07-24T09:47:30.764Z,"10km NE of Coso Junction, CA",earthquake,0.27,0.38,0.284,21,automatic,ci,ci
2019-07-24T09:42:28.090Z,35.9153333,-117.4491667,1.21,1.47,ml,24,95,0.1149,0.3,ci,ci38635287,2019-07-24T09:46:25.757Z,"17km NNW of Searles Valley, CA",earthquake,0.5,0.71,0.108,19,automatic,ci,ci
2019-07-24T09:42:16.640Z,36.1066667,-117.8725,3.46,0.98,ml,14,89,0.01796,0.19,ci,ci38635279,2019-07-24T09:45:52.904Z,"10km NE of Coso Junction, CA",earthquake,0.5,0.81,0.159,11,automatic,ci,ci
2019-07-24T09:39:03.410Z,35.663,-117.4606667,9.82,1.21,ml,14,58,0.03019,0.16,ci,ci38635263,2019-07-24T09:42:38.739Z,"13km SSW of Searles Valley, CA",earthquake,0.38,0.62,0.09,3,automatic,ci,ci
2019-07-24T09:37:56.840Z,35.6628333,-117.4556667,10.58,2.75,ml,39,34,0.02615,0.14,ci,ci38635255,2019-07-24T15:03:51.963Z,"12km SSW of Searles Valley, CA",earthquake,0.2,0.33,0.146,24,automatic,ci,ci
2019-07-24T09:35:16.000Z,35.6526667,-117.456,6.86,1.52,ml,31,50,0.02911,0.18,ci,ci38635239,2019-07-24T09:46:08.480Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.51,0.154,23,automatic,ci,ci
2019-07-24T09:30:10.910Z,18.2718,-68.0485,102,2.62,md,8,187,0.5804,0.33,pr,pr2019205008,2019-07-24T12:09:17.498Z,"50km SE of Punta Cana, Dominican Republic",earthquake,4.97,2.5,0.45,7,reviewed,pr,pr
2019-07-24T09:27:35.190Z,35.8066667,-117.6373333,0.93,2.28,ml,35,43,0.03361,0.18,ci,ci38635215,2019-07-24T09:38:49.570Z,"21km N of Ridgecrest, CA",earthquake,0.2,0.46,0.186,24,automatic,ci,ci
2019-07-24T09:24:34.200Z,35.5311667,-117.3705,9.06,1.15,ml,20,94,0.007886,0.19,ci,ci38635199,2019-07-24T09:28:20.033Z,"26km S of Trona, CA",earthquake,0.34,0.58,0.174,15,automatic,ci,ci
2019-07-24T09:21:10.640Z,37.8161659,-121.9758301,7.05,1.73,md,23,69,0.06905,0.06,nc,nc73233411,2019-07-24T10:37:57.262Z,"2km ESE of Danville, CA",earthquake,0.2,0.54,0.21,17,automatic,nc,nc
2019-07-24T09:20:00.100Z,37.815834,-121.975502,6.34,1.68,md,14,76,0.06931,0.04,nc,nc73233406,2019-07-24T09:36:03.293Z,"2km ESE of Danville, CA",earthquake,0.28,0.8,0.18,12,automatic,nc,nc
2019-07-24T09:19:33.780Z,35.7091667,-117.5103333,5.57,1.04,ml,23,75,0.08311,0.2,ci,ci38635183,2019-07-24T09:23:18.054Z,"12km SW of Searles Valley, CA",earthquake,0.32,1.47,0.193,11,automatic,ci,ci
2019-07-24T09:18:47.560Z,35.5908333,-117.3785,6.35,1.02,ml,18,87,0.06672,0.3,ci,ci38635175,2019-07-24T09:22:28.571Z,"19km S of Trona, CA",earthquake,0.58,1.05,0.149,13,automatic,ci,ci
2019-07-24T09:18:24.826Z,68.8825,-145.0315,0,1.4,ml,,,,1.08,ak,ak0199f6myhe,2019-07-24T09:21:37.141Z,"86km NNE of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-24T09:07:03.350Z,36.1170006,-117.8498306,3.56,1.43,ml,11,135,0.004113,0.06,ci,ci38635159,2019-07-24T09:09:07.713Z,"12km NE of Coso Junction, CA",earthquake,0.67,0.73,0.329,7,automatic,ci,ci
2019-07-24T09:06:04.340Z,35.8245,-117.668,1.22,2.73,ml,38,40,0.05795,0.26,ci,ci38635151,2019-07-24T09:29:09.852Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.72,0.149,25,automatic,ci,ci
2019-07-24T09:05:43.310Z,35.8893333,-117.719,7.97,2.04,ml,34,49,0.0888,0.15,ci,ci38635143,2019-07-24T09:16:35.570Z,"18km ESE of Little Lake, CA",earthquake,0.18,0.65,0.235,25,automatic,ci,ci
2019-07-24T09:04:57.530Z,35.6486667,-117.459,2.34,1.44,ml,28,52,0.03312,0.18,ci,ci38635135,2019-07-24T09:15:33.030Z,"14km SSW of Searles Valley, CA",earthquake,0.23,0.35,0.101,21,automatic,ci,ci
2019-07-24T09:04:27.240Z,35.8275,-117.6428333,3.46,1.23,ml,24,61,0.03866,0.2,ci,ci38635127,2019-07-24T09:08:13.447Z,"23km WNW of Searles Valley, CA",earthquake,0.25,0.66,0.152,19,automatic,ci,ci
2019-07-24T09:02:57.560Z,-5.3685,145.6384,98.31,4.5,mb,,52,3.726,0.6,us,us60004um0,2019-07-24T09:53:20.040Z,"23km SW of Madang, Papua New Guinea",earthquake,7.4,8.6,0.101,29,reviewed,us,us
2019-07-24T08:54:53.560Z,35.5856667,-117.3646667,1.62,1.22,ml,20,85,0.06058,0.21,ci,ci38635095,2019-07-24T08:58:35.592Z,"20km S of Trona, CA",earthquake,0.3,0.45,0.089,16,automatic,ci,ci
2019-07-24T08:54:18.232Z,66.1312,-157.1777,5.3,1.2,ml,,,,1.27,ak,ak0199f69855,2019-07-24T08:58:20.588Z,"87km S of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-24T08:52:21.390Z,35.9718333,-117.2808333,2.69,1.67,ml,18,87,0.08074,0.16,ci,ci38635079,2019-07-24T08:56:11.372Z,"25km NNE of Trona, CA",earthquake,0.34,0.75,0.221,22,automatic,ci,ci
2019-07-24T08:50:37.130Z,18.8643,-66.717,59,2.51,md,4,300,0.4302,0.43,pr,pr2019205007,2019-07-24T12:08:50.578Z,"43km N of Arecibo, Puerto Rico",earthquake,7.53,6.7,0.37,4,reviewed,pr,pr
2019-07-24T08:50:01.760Z,35.919,-117.7135,2.8,1.5,ml,24,38,0.08983,0.17,ci,ci38635071,2019-07-24T09:01:02.720Z,"18km E of Little Lake, CA",earthquake,0.24,1.36,0.134,24,automatic,ci,ci
2019-07-24T08:49:11.711Z,65.148,-146.7871,0.1,1.2,ml,,,,0.67,ak,ak0199f68528,2019-07-24T08:53:38.910Z,"51km NNE of North Pole, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-24T08:48:43.730Z,35.8128333,-117.6273333,4.42,1.02,ml,14,71,0.02441,0.22,ci,ci38635063,2019-07-24T08:52:26.808Z,"21km WNW of Searles Valley, CA",earthquake,0.42,0.59,0.132,11,automatic,ci,ci
2019-07-24T08:47:31.050Z,35.9733333,-117.2856667,0.98,1.51,ml,21,86,0.08223,0.18,ci,ci38635055,2019-07-24T08:51:15.340Z,"25km NNE of Trona, CA",earthquake,0.36,0.51,0.13,18,automatic,ci,ci
2019-07-24T08:46:50.790Z,35.684166,-117.5461655,6.81,1.41,ml,25,74,0.1191,0.14,ci,ci38635047,2019-07-24T08:57:19.790Z,"14km ENE of Ridgecrest, CA",earthquake,0.36,1.04,0.087,5,automatic,ci,ci
2019-07-24T08:42:05.812Z,58.3721,-154.5049,21,1.2,ml,,,,1.55,ak,ak0199f66mlh,2019-07-24T08:47:46.521Z,"97km NNW of Larsen Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-24T08:41:14.040Z,35.6055,-117.5803333,6.15,0.95,ml,21,45,0.01887,0.22,ci,ci38635007,2019-07-24T08:44:58.333Z,"9km E of Ridgecrest, CA",earthquake,0.34,0.7,0.222,11,automatic,ci,ci
2019-07-24T08:38:50.330Z,19.0016,-66.7961,13,2.29,md,6,298,0.5884,0.33,pr,pr2019205006,2019-07-24T12:08:25.970Z,"57km N of Hatillo, Puerto Rico",earthquake,3.61,4.93,0.13,5,reviewed,pr,pr
2019-07-24T08:36:18.488Z,69.4096,-144.0572,0.1,2.6,ml,,,,1.01,ak,ak0199f65dao,2019-07-24T08:42:54.396Z,"82km SSW of Kaktovik, Alaska",earthquake,,3.2,,,automatic,ak,ak
2019-07-24T08:29:22.310Z,35.9166667,-117.7166667,2.83,2.69,ml,37,37,0.08825,0.15,ci,ci38634959,2019-07-24T08:40:08.260Z,"17km E of Little Lake, CA",earthquake,0.17,0.95,0.095,25,automatic,ci,ci
2019-07-24T08:28:00.933Z,66.3096,-157.2186,0.8,1.2,ml,,,,0.49,ak,ak0199f63m7f,2019-07-24T08:32:30.481Z,"68km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-24T08:24:00.560Z,35.9241667,-117.7161667,5.94,1.49,ml,26,39,0.08615,0.13,ci,ci38634935,2019-07-24T08:35:02.960Z,"17km E of Little Lake, CA",earthquake,0.18,0.61,0.23,19,automatic,ci,ci
2019-07-24T08:22:12.257Z,65.85,-156.376,5.2,1.3,ml,,,,0.56,ak,ak0199f62cru,2019-07-24T08:26:38.042Z,"120km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-24T08:19:50.260Z,35.691,-117.5276667,4.61,1.35,ml,29,61,0.07664,0.17,ci,ci38634927,2019-07-24T08:30:59.940Z,"14km SW of Searles Valley, CA",earthquake,0.21,0.52,0.129,17,automatic,ci,ci
2019-07-24T08:18:05.680Z,36.0855,-117.8535,3.52,1.37,ml,12,138,0.03203,0.12,ci,ci38634919,2019-07-24T08:21:40.482Z,"10km ENE of Coso Junction, CA",earthquake,0.28,0.48,0.088,7,automatic,ci,ci
2019-07-24T08:16:35.790Z,34.9908333,-116.461,1.75,3.03,ml,63,35,0.1471,0.15,ci,ci38634911,2019-07-24T14:47:18.050Z,"36km SE of Fort Irwin, CA",earthquake,0.1,0.34,0.126,172,reviewed,ci,ci
2019-07-24T08:14:49.890Z,35.9215012,-117.6963348,3.85,1.06,ml,15,78,0.0781,0.08,ci,ci38634903,2019-07-24T08:18:34.029Z,"19km E of Little Lake, CA",earthquake,0.36,1.05,0.223,3,automatic,ci,ci
2019-07-24T08:13:36.580Z,35.7253333,-117.5366667,8.85,1.82,ml,32,63,0.1029,0.17,ci,ci38634895,2019-07-24T08:17:28.018Z,"13km WSW of Searles Valley, CA",earthquake,0.22,0.65,0.182,26,automatic,ci,ci
2019-07-24T08:03:56.920Z,35.5903333,-117.4228333,5.04,1.44,ml,27,46,0.03231,0.16,ci,ci38634871,2019-07-24T08:07:46.928Z,"20km SSW of Trona, CA",earthquake,0.22,0.37,0.187,20,automatic,ci,ci
2019-07-24T08:01:03.747Z,68.9862,-144.7687,0,2.4,ml,,,,0.85,ak,ak0199f5xu2m,2019-07-24T08:06:11.541Z,"100km NNE of Arctic Village, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-24T07:59:33.420Z,35.7193333,-117.4908333,2.08,1.1,ml,22,82,0.07691,0.19,ci,ci38634855,2019-07-24T08:03:12.591Z,"10km SW of Searles Valley, CA",earthquake,0.26,0.44,0.129,12,automatic,ci,ci
2019-07-24T07:51:03.450Z,35.5631667,-117.3161667,0.85,1.49,ml,24,79,0.03532,0.22,ci,ci38634831,2019-07-24T07:54:41.874Z,"23km SSE of Trona, CA",earthquake,0.29,0.52,0.176,20,automatic,ci,ci
2019-07-24T07:49:35.882Z,63.0205,-149.5234,76.9,1.7,ml,,,,0.53,ak,ak0199f5mrbd,2019-07-24T07:56:17.803Z,"50km SW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-24T07:48:22.500Z,37.6639,-105.4888,5.29,2.8,ml,,104,0.082,0.42,us,us60004ukn,2019-07-24T15:16:55.418Z,"37km NE of Alamosa East, Colorado",earthquake,1.7,3.2,0.064,52,reviewed,us,us
2019-07-24T07:40:37.810Z,36.0328333,-117.7213333,1.19,1.21,ml,16,67,0.03641,0.12,ci,ci38634799,2019-07-24T07:44:06.807Z,"20km ENE of Little Lake, CA",earthquake,0.23,0.33,0.2,18,automatic,ci,ci
2019-07-24T07:37:44.995Z,13.417,145.5485,21.28,4.7,mb,,168,0.683,0.7,us,us60004ukq,2019-07-24T14:57:54.291Z,"72km E of Yigo Village, Guam",earthquake,10,8.6,0.074,56,reviewed,us,us
2019-07-24T07:36:52.670Z,35.7116667,-117.5038333,2.14,1.61,ml,31,79,0.08009,0.18,ci,ci38634791,2019-07-24T07:47:36.590Z,"11km SW of Searles Valley, CA",earthquake,0.21,0.37,0.13,25,automatic,ci,ci
2019-07-24T07:33:26.700Z,35.8935,-117.7345,1.95,1.41,ml,25,60,0.08758,0.2,ci,ci38634775,2019-07-24T07:37:00.671Z,"16km ESE of Little Lake, CA",earthquake,0.24,0.4,0.166,23,automatic,ci,ci
2019-07-24T07:29:42.430Z,35.6628333,-117.4606667,1.98,1.11,ml,22,58,0.0302,0.2,ci,ci38634767,2019-07-24T07:33:14.642Z,"13km SSW of Searles Valley, CA",earthquake,0.31,0.49,0.15,12,automatic,ci,ci
2019-07-24T07:26:59.790Z,38.8188324,-122.8105011,2.87,1.06,md,18,50,0.004568,0.04,nc,nc73233331,2019-07-24T07:45:04.434Z,"7km NW of The Geysers, CA",earthquake,0.28,0.5,0.15,5,automatic,nc,nc
2019-07-24T07:24:56.280Z,19.4483337,-155.8894958,9.24,2.35,ml,48,153,0.04724,0.22,hv,hv71058137,2019-07-24T07:33:49.737Z,"2km WSW of Honaunau-Napoopoo, Hawaii",earthquake,0.64,0.48,0.08,3,automatic,hv,hv
2019-07-24T07:23:25.020Z,18.1196,-66.9431,4,1.96,md,3,197,0.1534,0.26,pr,pr2019205005,2019-07-24T12:07:44.362Z,"4km NNE of Sabana Grande, Puerto Rico",earthquake,2.71,5.77,0.24,3,reviewed,pr,pr
2019-07-24T07:18:59.800Z,35.6663322,-117.2143326,15.07,1.36,ml,16,203,0.2171,0.33,ci,ci38634751,2019-07-24T07:22:40.287Z,"18km SE of Trona, CA",earthquake,2.96,1.8,0.46,6,automatic,ci,ci
2019-07-24T07:16:29.210Z,35.643,-117.4475,2.64,2.29,ml,36,71,0.02939,0.18,ci,ci38634735,2019-07-24T07:20:32.507Z,"14km SSW of Searles Valley, CA",earthquake,0.22,0.31,0.115,25,automatic,ci,ci
2019-07-24T07:16:20.610Z,35.6356667,-117.4218333,3.65,1.29,ml,17,199,0.02943,0.19,ci,ci38634727,2019-07-24T07:19:59.944Z,"15km S of Searles Valley, CA",earthquake,0.64,0.74,0.071,6,automatic,ci,ci
2019-07-24T07:14:00.530Z,35.3526667,-117.8145,10.94,1.01,ml,17,70,0.08883,0.28,ci,ci38634719,2019-07-24T07:17:42.831Z,"16km W of Johannesburg, CA",earthquake,0.56,0.95,0.113,11,automatic,ci,ci
2019-07-24T07:13:36.680Z,35.7853333,-117.5925,3.81,0.99,ml,16,79,0.03061,0.19,ci,ci38634711,2019-07-24T07:17:11.566Z,"17km W of Searles Valley, CA",earthquake,0.34,0.8,0.13,11,automatic,ci,ci
2019-07-24T07:12:22.570Z,35.6521667,-117.4466667,2.55,0.95,ml,17,60,0.02275,0.21,ci,ci38634695,2019-07-24T07:16:00.448Z,"13km SSW of Searles Valley, CA",earthquake,0.34,0.44,0.111,8,automatic,ci,ci
2019-07-24T07:11:19.870Z,35.9155006,-117.6876678,2.25,1.73,ml,30,49,0.07263,0.13,ci,ci38634687,2019-07-24T07:22:19.270Z,"20km E of Little Lake, CA",earthquake,0.22,0.32,0.201,16,automatic,ci,ci
2019-07-24T07:00:21.160Z,35.8906667,-117.718,8.02,2.26,ml,36,48,0.09035,0.15,ci,ci38634655,2019-07-24T07:11:14.890Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.63,0.229,26,automatic,ci,ci
2019-07-24T06:53:59.100Z,36.1241667,-117.8333333,3.76,1.29,ml,21,86,0.01863,0.26,ci,ci38634631,2019-07-24T06:57:44.969Z,"14km NE of Coso Junction, CA",earthquake,0.48,0.73,0.232,17,automatic,ci,ci
2019-07-24T06:49:19.550Z,35.7733333,-117.5948333,6.34,1.76,ml,32,57,0.04237,0.17,ci,ci38634623,2019-07-24T07:00:08.710Z,"17km W of Searles Valley, CA",earthquake,0.23,0.62,0.195,26,automatic,ci,ci
2019-07-24T06:47:49.610Z,35.6425,-117.4448333,2.51,1.91,ml,36,75,0.02839,0.19,ci,ci38634615,2019-07-24T06:59:06.000Z,"14km SSW of Searles Valley, CA",earthquake,0.22,0.32,0.135,26,automatic,ci,ci
2019-07-24T06:46:19.270Z,37.6173325,-118.9773331,3.63,1.13,md,11,158,0.01396,0.02,nc,nc73233296,2019-07-24T07:03:04.283Z,"2km S of Mammoth Lakes, CA",earthquake,0.57,1.54,0.16,11,automatic,nc,nc
2019-07-24T06:43:39.035Z,61.1656,-151.0398,70,1,ml,,,,0.49,ak,ak0199f501nz,2019-07-24T06:51:58.913Z,"54km NNE of Nikiski, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-07-24T06:39:25.810Z,35.6423333,-117.4505,2.53,2.55,ml,39,56,0.03153,0.19,ci,ci38634599,2019-07-24T06:50:11.140Z,"14km SSW of Searles Valley, CA",earthquake,0.23,0.35,0.169,25,automatic,ci,ci
2019-07-24T06:38:23.390Z,35.9351667,-117.6998333,3.33,1.17,ml,19,40,0.07964,0.15,ci,ci38634591,2019-07-24T06:42:04.023Z,"19km E of Little Lake, CA",earthquake,0.25,0.82,0.166,18,automatic,ci,ci
2019-07-24T06:36:45.340Z,19.0025,-66.7565,38,2.91,md,18,228,0.5723,0.35,pr,pr2019205004,2019-07-24T09:03:04.681Z,"57km N of Hatillo, Puerto Rico",earthquake,1.5,5.02,0.27,15,reviewed,pr,pr
2019-07-24T06:36:00.400Z,36.1323333,-117.8001667,9.84,1.09,ml,8,237,0.04666,0.23,ci,ci38634567,2019-07-24T06:39:46.022Z,"16km NE of Coso Junction, CA",earthquake,1.35,0.92,0.247,7,automatic,ci,ci
2019-07-24T06:35:39.588Z,68.431,-147.2724,0,1.4,ml,,,,0.95,ak,ak0199f4ybxs,2019-07-24T06:39:15.110Z,"79km WNW of Arctic Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-24T06:35:25.910Z,18.409,-66.8315,81,1.99,md,9,234,0.0995,0.47,pr,pr2019205003,2019-07-24T09:02:41.449Z,"5km WSW of Rafael Gonzalez, Puerto Rico",earthquake,4.36,2.46,0.46,9,reviewed,pr,pr
2019-07-24T06:33:56.697Z,61.5647,-149.7614,34.4,1.1,ml,,,,0.82,ak,ak0199f4xxv9,2019-07-24T06:36:33.983Z,"7km SSE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-24T06:33:52.570Z,35.615,-117.4141667,1.87,2.05,ml,34,52,0.04838,0.21,ci,ci38634559,2019-07-24T06:44:53.320Z,"17km S of Trona, CA",earthquake,0.24,0.39,0.132,26,automatic,ci,ci
2019-07-24T06:31:08.250Z,35.6711667,-117.053,8.25,1.07,ml,8,272,0.3139,0.3,ci,ci38634551,2019-07-24T06:35:29.033Z,"31km ESE of Trona, CA",earthquake,6.77,31.61,0.174,6,automatic,ci,ci
2019-07-24T06:28:21.820Z,35.9155,-117.6841667,2.06,1.31,ml,22,39,0.0699,0.14,ci,ci38634535,2019-07-24T06:32:07.694Z,"20km E of Little Lake, CA",earthquake,0.21,0.32,0.121,16,automatic,ci,ci
2019-07-24T06:26:21.300Z,36.1718333,-117.8628333,0.33,2.22,ml,22,192,0.05452,0.3,ci,ci38634527,2019-07-24T06:30:19.413Z,"16km NNE of Coso Junction, CA",earthquake,0.71,0.85,0.138,26,automatic,ci,ci
2019-07-24T06:21:19.370Z,35.923,-117.6796667,0.09,2.31,ml,32,41,0.06453,0.27,ci,ci38634503,2019-07-24T06:31:42.280Z,"20km E of Little Lake, CA",earthquake,0.33,31.61,0.134,24,automatic,ci,ci
2019-07-24T06:20:52.020Z,35.6465,-117.4433333,2.57,1.31,ml,27,74,0.02452,0.18,ci,ci38634495,2019-07-24T06:24:22.102Z,"14km SSW of Searles Valley, CA",earthquake,0.24,0.35,0.184,17,automatic,ci,ci
2019-07-24T06:17:24.050Z,35.6603317,-117.4595032,11.14,1.08,ml,17,90,0.0737,0.14,ci,ci38634487,2019-07-24T06:21:06.081Z,"13km SSW of Searles Valley, CA",earthquake,0.52,0.83,0.29,6,automatic,ci,ci
2019-07-24T06:16:34.310Z,35.7766667,-117.615,9.83,1.18,ml,26,55,0.0415,0.16,ci,ci38634479,2019-07-24T06:20:11.948Z,"18km NNE of Ridgecrest, CA",earthquake,0.24,0.59,0.154,13,automatic,ci,ci
2019-07-24T06:14:29.740Z,36.1033333,-117.723,11.32,1.5,ml,14,108,0.09932,0.38,ci,ci38634463,2019-07-24T06:18:11.568Z,"21km ENE of Coso Junction, CA",earthquake,0.96,1.98,0.243,22,automatic,ci,ci
2019-07-24T06:11:29.720Z,35.5941667,-117.4218333,5.28,1.04,ml,20,80,0.03378,0.17,ci,ci38634455,2019-07-24T06:15:23.206Z,"19km SSW of Trona, CA",earthquake,0.27,0.38,0.174,12,automatic,ci,ci
2019-07-24T06:04:16.130Z,35.8951667,-117.6753333,7.76,1.88,ml,29,49,0.07217,0.27,ci,ci38634431,2019-07-24T06:08:29.044Z,"21km ESE of Little Lake, CA",earthquake,0.35,1.19,0.162,26,automatic,ci,ci
2019-07-24T06:02:19.800Z,35.8803329,-117.6896667,8.57,1.27,ml,14,81,0.09029,0.06,ci,ci38634407,2019-07-24T06:06:10.033Z,"20km ESE of Little Lake, CA",earthquake,0.34,1.1,0.378,3,automatic,ci,ci
2019-07-24T05:55:38.170Z,35.8875,-117.7121667,8.37,1.32,ml,15,80,0.1018,0.18,ci,ci38634383,2019-07-24T05:59:21.127Z,"18km ESE of Little Lake, CA",earthquake,0.42,1.25,0.125,15,automatic,ci,ci
2019-07-24T05:51:57.610Z,35.6333351,-117.4361649,4.4,1.61,ml,28,75,0.05132,0.15,ci,ci38634367,2019-07-24T06:02:53.310Z,"15km S of Searles Valley, CA",earthquake,0.34,0.66,0.323,6,automatic,ci,ci
2019-07-24T05:51:30.300Z,19.3885002,-155.2728271,1.53,1.93,ml,32,55,0.006875,0.14,hv,hv71058007,2019-07-24T05:57:10.930Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.15,0.25,13,automatic,hv,hv
2019-07-24T05:48:47.730Z,35.7908325,-120.3453369,9.43,3.12,ml,59,92,0.01835,0.07,nc,nc73233256,2019-07-24T09:13:02.163Z,"9km NNW of Cholame, CA",earthquake,0.17,0.33,0.242,28,automatic,nc,nc
2019-07-24T05:45:43.341Z,58.9074,-154.4088,119.1,1.9,ml,,,,0.56,ak,ak0199f4f1tl,2019-07-24T05:51:11.208Z,"98km SSE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-24T05:36:45.380Z,35.7471667,-117.541,2.38,1.2,ml,26,74,0.08242,0.18,ci,ci38634311,2019-07-24T05:40:28.509Z,"13km W of Searles Valley, CA",earthquake,0.26,0.6,0.214,12,automatic,ci,ci
2019-07-24T05:35:48.620Z,35.9131667,-117.6753333,2.14,1.34,ml,19,68,0.06386,0.2,ci,ci38634303,2019-07-24T05:39:30.780Z,"21km E of Little Lake, CA",earthquake,0.29,0.42,0.172,18,automatic,ci,ci
2019-07-24T05:34:42.770Z,59.7647,-153.3655,130.8,1.5,ml,,,,0.33,ak,ak0199f4cox7,2019-07-24T05:37:16.492Z,"86km W of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-24T05:31:49.180Z,35.682,-117.468,1.48,0.97,ml,15,84,0.03982,0.19,ci,ci38634287,2019-07-24T05:35:24.845Z,"11km SSW of Searles Valley, CA",earthquake,0.27,0.55,0.073,10,automatic,ci,ci
2019-07-24T05:30:01.870Z,35.7123337,-117.5453339,6.45,2.27,ml,43,58,0.1116,0.18,ci,ci38634279,2019-07-24T05:41:15.590Z,"14km WSW of Searles Valley, CA",earthquake,0.22,0.77,0.235,24,automatic,ci,ci
2019-07-24T05:28:02.750Z,35.5738335,-117.4380035,3.02,1.55,ml,26,146,0.02343,0.13,ci,ci38634271,2019-07-24T05:31:42.895Z,"22km S of Searles Valley, CA",earthquake,0.32,0.22,0.33,6,automatic,ci,ci
2019-07-24T05:27:04.650Z,35.871,-117.7048333,8.13,1.14,ml,20,59,0.07914,0.16,ci,ci38634263,2019-07-24T05:30:50.444Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.81,0.111,12,automatic,ci,ci
2019-07-24T05:26:38.270Z,36.0728333,-117.6318333,-0.45,1.01,ml,16,88,0.1167,0.2,ci,ci38634255,2019-07-24T05:30:34.192Z,"29km E of Coso Junction, CA",earthquake,0.28,31.61,0.205,9,automatic,ci,ci
2019-07-24T05:26:07.470Z,35.4016667,-117.779,8.02,1.12,ml,14,137,0.1109,0.19,ci,ci38634247,2019-07-24T05:29:37.880Z,"14km WNW of Johannesburg, CA",earthquake,0.52,1.61,0.218,16,automatic,ci,ci
2019-07-24T05:23:40.380Z,36.1218333,-117.839,3.73,1.57,ml,20,111,0.01352,0.24,ci,ci38634239,2019-07-24T05:27:28.778Z,"13km NE of Coso Junction, CA",earthquake,0.54,0.59,0.233,20,automatic,ci,ci
2019-07-24T05:23:14.475Z,60.357,-152.1211,77.7,1.6,ml,,,,0.77,ak,ak0199f4a9uq,2019-07-24T05:33:34.958Z,"37km ESE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-24T05:23:12.710Z,35.6366667,-117.4106667,4.6,1.12,ml,20,138,0.03031,0.2,ci,ci38634231,2019-07-24T05:26:58.285Z,"14km SSW of Trona, CA",earthquake,0.38,0.64,0.166,13,automatic,ci,ci
2019-07-24T05:17:25.605Z,62.8063,-149.1452,32.7,1.4,ml,,,,1.15,ak,ak0199f490eb,2019-07-24T05:23:50.591Z,"65km S of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-24T05:13:52.778Z,59.8799,-139.4169,0,1.7,ml,,,,0.92,ak,ak0199f487o6,2019-07-24T05:18:47.954Z,"41km NNE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
